Date,CL=F_Close,CL=F_High,CL=F_Low,CL=F_Open,CL=F_Volume,GC=F_Close,GC=F_High,GC=F_Low,GC=F_Open,GC=F_Volume,NG=F_Close,NG=F_High,NG=F_Low,NG=F_Open,NG=F_Volume,SI=F_Close,SI=F_High,SI=F_Low,SI=F_Open,SI=F_Volume
2021-02-09,58.36000061035156,58.619998931884766,57.27000045776367,58.11000061035156,514698.0,1835.300048828125,1843.300048828125,1830.699951171875,1841.9000244140625,184.0,2.8350000381469727,2.927000045776367,2.7880001068115234,2.882999897003174,196927,27.395999908447266,27.44499969482422,27.290000915527344,27.424999237060547,5.0
2021-02-10,58.68000030517578,58.90999984741211,58.08000183105469,58.45000076293945,457535.0,1840.5999755859375,1851.0999755859375,1837.0,1842.5999755859375,543.0,2.9110000133514404,2.9820001125335693,2.740999937057495,2.819000005722046,266986,27.073999404907227,27.104999542236328,27.073999404907227,27.104999542236328,32.0
2021-02-11,58.2400016784668,58.709999084472656,57.84000015258789,58.400001525878906,380445.0,1824.9000244140625,1845.0,1820.9000244140625,1840.5,602.0,2.868000030517578,3.0450000762939453,2.8389999866485596,2.9749999046325684,261922,27.04199981689453,27.170000076293945,26.90999984741211,27.170000076293945,3.0
2021-02-12,59.470001220703125,59.81999969482422,57.40999984741211,57.939998626708984,480822.0,1821.5999755859375,1827.5,1809.199951171875,1825.0,259.0,2.9119999408721924,2.986999988555908,2.8340001106262207,2.869999885559082,190054,27.322999954223633,27.322999954223633,27.322999954223633,27.322999954223633,0.0
2021-02-16,60.04999923706055,60.95000076293945,59.33000183105469,59.97999954223633,602332.0,1797.199951171875,1823.4000244140625,1787.300048828125,1820.9000244140625,1141.0,3.128999948501587,3.2139999866485596,2.9760000705718994,3.0460000038146973,288942,27.319000244140625,27.510000228881836,27.059999465942383,27.510000228881836,64.0
2021-02-17,61.13999938964844,61.72999954223633,59.43000030517578,60.2400016784668,335419.0,1771.0999755859375,1789.699951171875,1768.800048828125,1785.800048828125,614.0,3.2190001010894775,3.315999984741211,3.0490000247955322,3.0980000495910645,218620,27.31399917602539,27.31399917602539,27.31399917602539,27.31399917602539,125.0
2021-02-18,60.52000045776367,62.2599983215332,59.790000915527344,61.68000030517578,132035.0,1773.4000244140625,1784.5999755859375,1766.0,1776.0999755859375,587.0,3.0820000171661377,3.2980000972747803,3.0409998893737793,3.2669999599456787,171654,27.07699966430664,27.125,27.07699966430664,27.125,2.0
2021-02-19,59.2400016784668,60.290000915527344,58.59000015258789,60.20000076293945,102427.0,1775.800048828125,1787.5999755859375,1764.300048828125,1764.300048828125,118.0,3.069000005722046,3.1480000019073486,2.990999937057495,3.066999912261963,67064,27.25200080871582,27.549999237060547,27.25200080871582,27.5049991607666,8.0
2021-02-22,61.4900016784668,61.84000015258789,58.81999969482422,58.880001068115234,505773.0,1806.699951171875,1807.800048828125,1784.0,1784.0,165.0,2.953000068664551,3.0299999713897705,2.8889999389648438,3.009999990463257,39814,28.08300018310547,28.100000381469727,28.08300018310547,28.08300018310547,248.0
2021-02-23,61.66999816894531,63.0,60.66999816894531,62.15999984741211,570677.0,1804.4000244140625,1811.300048828125,1796.4000244140625,1809.5999755859375,569.0,2.878999948501587,2.9639999866485596,2.8540000915527344,2.9489998817443848,45697,27.68600082397461,27.68600082397461,27.68600082397461,27.68600082397461,8.0
2021-02-24,63.220001220703125,63.5099983215332,60.970001220703125,61.290000915527344,489933.0,1796.4000244140625,1805.800048828125,1796.4000244140625,1805.800048828125,1500.0,2.8540000915527344,2.885999917984009,2.822000026702881,2.878000020980835,113572,27.85700035095215,27.85700035095215,27.85700035095215,27.85700035095215,73500.0
2021-02-25,63.529998779296875,63.810001373291016,62.650001525878906,63.38999938964844,510357.0,1774.4000244140625,1802.0,1766.699951171875,1801.5,1049.0,2.7769999504089355,2.8550000190734863,2.760999917984009,2.805999994277954,123990,27.636999130249023,28.264999389648438,27.295000076293945,28.030000686645508,13035.0
2021-02-26,61.5,63.56999969482422,61.34000015258789,63.459999084472656,472723.0,1728.0999755859375,1768.199951171875,1718.800048828125,1768.0999755859375,1593.0,2.7709999084472656,2.7860000133514404,2.697000026702881,2.7699999809265137,132989,26.402000427246094,27.559999465942383,26.18000030517578,27.454999923706055,1205.0
2021-03-01,60.63999938964844,62.91999816894531,59.959999084472656,61.95000076293945,456679.0,1722.5,1747.0,1720.300048828125,1737.0999755859375,407.0,2.7769999504089355,2.809000015258789,2.7239999771118164,2.799999952316284,75971,26.64699935913086,26.989999771118164,26.489999771118164,26.690000534057617,519.0
2021-03-02,59.75,61.209999084472656,59.380001068115234,60.22999954223633,464133.0,1733.0999755859375,1733.0999755859375,1708.699951171875,1709.4000244140625,867.0,2.8389999866485596,2.8570001125335693,2.756999969482422,2.7829999923706055,109635,26.850000381469727,26.850000381469727,25.860000610351562,26.385000228881836,703.0
2021-03-03,61.279998779296875,61.9900016784668,59.2400016784668,59.54999923706055,465311.0,1715.300048828125,1732.4000244140625,1703.5,1730.0,501.0,2.815999984741211,2.88700008392334,2.8010001182556152,2.8480000495910645,93789,26.35700035095215,26.80500030517578,25.934999465942383,26.80500030517578,241.0
2021-03-04,63.83000183105469,64.86000061035156,60.52000045776367,61.08000183105469,694628.0,1700.199951171875,1717.4000244140625,1700.199951171875,1706.5,521.0,2.746000051498413,2.8259999752044678,2.684000015258789,2.802999973297119,138699,25.43400001525879,26.329999923706055,25.209999084472656,26.1200008392334,914.0
2021-03-05,66.08999633789062,66.41999816894531,63.81999969482422,64.16000366210938,573168.0,1698.0,1701.0,1685.0,1690.5999755859375,302.0,2.7009999752044678,2.755000114440918,2.680999994277954,2.743000030517578,116201,25.256999969482422,25.3700008392334,24.905000686645508,25.344999313354492,339.0
2021-03-08,65.05000305175781,67.9800033569336,64.56999969482422,66.68000030517578,533376.0,1677.699951171875,1705.4000244140625,1673.699951171875,1704.699951171875,1290.0,2.6640000343322754,2.7339999675750732,2.622999906539917,2.690999984741211,130867,25.239999771118164,25.709999084472656,25.0,25.520000457763672,76.0
2021-03-09,64.01000213623047,65.9800033569336,63.630001068115234,64.7300033569336,554564.0,1716.5999755859375,1717.5,1685.199951171875,1686.199951171875,335.0,2.6619999408721924,2.690000057220459,2.624000072479248,2.6619999408721924,96803,26.148000717163086,26.148000717163086,25.225000381469727,25.225000381469727,133.0
2021-03-10,64.44000244140625,64.95999908447266,63.130001068115234,63.84000015258789,498488.0,1721.5,1722.9000244140625,1711.0,1713.5999755859375,412.0,2.691999912261963,2.7070000171661377,2.615000009536743,2.6530001163482666,93180,26.101999282836914,26.280000686645508,25.780000686645508,26.010000228881836,85.0
2021-03-11,66.0199966430664,66.20999908447266,64.54000091552734,64.69999694824219,441063.0,1722.300048828125,1737.5,1720.199951171875,1725.5999755859375,18.0,2.6679999828338623,2.7139999866485596,2.635999917984009,2.688999891281128,119770,26.16200065612793,26.40999984741211,26.040000915527344,26.149999618530273,37.0
2021-03-12,65.61000061035156,66.23999786376953,65.41000366210938,65.95999908447266,321714.0,1719.5,1722.5,1699.0,1715.9000244140625,80.0,2.5999999046325684,2.693000078201294,2.5840001106262207,2.6689999103546143,104726,25.8799991607666,26.200000762939453,25.459999084472656,26.145000457763672,244.0
2021-03-15,65.38999938964844,66.4000015258789,64.12999725341797,65.55999755859375,378009.0,1728.9000244140625,1731.9000244140625,1722.800048828125,1729.5,147.0,2.4839999675750732,2.561000108718872,2.4779999256134033,2.558000087738037,136038,26.253000259399414,26.334999084472656,25.924999237060547,26.200000762939453,148.0
2021-03-16,64.80000305175781,65.43000030517578,63.79999923706055,65.33000183105469,317537.0,1730.5999755859375,1733.9000244140625,1726.0,1732.300048828125,729.0,2.562000036239624,2.565999984741211,2.4790000915527344,2.49399995803833,99293,25.974000930786133,26.145000457763672,25.920000076293945,26.1299991607666,559.0
2021-03-17,64.5999984741211,65.33999633789062,63.599998474121094,64.75,254724.0,1726.800048828125,1750.0999755859375,1725.5999755859375,1735.300048828125,488.0,2.5280001163482666,2.565000057220459,2.489000082015991,2.562000036239624,91676,26.030000686645508,26.530000686645508,25.795000076293945,25.80500030517578,379.0
2021-03-18,60.0,64.81999969482422,58.20000076293945,64.41999816894531,143597.0,1732.199951171875,1750.300048828125,1721.800048828125,1745.800048828125,138.0,2.4809999465942383,2.5260000228881836,2.421999931335449,2.5230000019073486,143768,26.320999145507812,26.434999465942383,25.899999618530273,26.434999465942383,81.0
2021-03-19,61.41999816894531,61.720001220703125,58.939998626708984,59.560001373291016,84171.0,1741.4000244140625,1742.199951171875,1733.5999755859375,1742.199951171875,13.0,2.5350000858306885,2.553999900817871,2.4560000896453857,2.489000082015991,74375,26.29199981689453,26.29199981689453,26.05500030517578,26.05500030517578,194.0
2021-03-22,61.54999923706055,61.900001525878906,60.38999938964844,61.54999923706055,404370.0,1737.800048828125,1737.800048828125,1737.800048828125,1737.800048828125,51.0,2.5820000171661377,2.5920000076293945,2.4779999256134033,2.506999969482422,108225,25.740999221801758,25.954999923706055,25.540000915527344,25.954999923706055,147.0
2021-03-23,57.7599983215332,61.349998474121094,57.25,61.279998779296875,712317.0,1724.699951171875,1724.699951171875,1724.699951171875,1724.699951171875,6.0,2.507999897003174,2.5810000896453857,2.502000093460083,2.578000068664551,89372,25.200000762939453,25.69499969482422,25.094999313354492,25.614999771118164,191.0
2021-03-24,61.18000030517578,61.34000015258789,57.290000915527344,57.400001525878906,566291.0,1732.9000244140625,1732.9000244140625,1727.5,1727.5,26.0,2.5179998874664307,2.5450000762939453,2.503000020980835,2.515000104904175,48420,25.201000213623047,25.344999313354492,25.190000534057617,25.25,432.0
2021-03-25,58.560001373291016,60.86000061035156,57.439998626708984,60.79999923706055,580105.0,1724.9000244140625,1733.199951171875,1724.5,1732.699951171875,15.0,2.569999933242798,2.5850000381469727,2.484999895095825,2.5199999809265137,39046,25.02199935913086,25.149999618530273,24.5049991607666,25.149999618530273,162.0
2021-03-26,60.970001220703125,61.36000061035156,58.31999969482422,58.47999954223633,471996.0,1732.199951171875,1732.199951171875,1721.300048828125,1721.300048828125,33.0,2.556999921798706,2.5869998931884766,2.5460000038146973,2.569999933242798,35201,25.091999053955078,25.184999465942383,25.040000915527344,25.184999465942383,130.0
2021-03-29,61.560001373291016,61.77000045776367,59.40999984741211,60.93000030517578,449360.0,1712.0999755859375,1712.0999755859375,1712.0999755859375,1712.0999755859375,135457.0,2.5859999656677246,2.6070001125335693,2.5299999713897705,2.562999963760376,103898,24.746999740600586,24.90999984741211,24.510000228881836,24.854999542236328,491.0
2021-03-30,60.54999923706055,62.27000045776367,59.939998626708984,61.959999084472656,388188.0,1683.9000244140625,1712.5999755859375,1676.5,1711.0,25316.0,2.622999906539917,2.687999963760376,2.5969998836517334,2.6429998874664307,100807,24.121000289916992,24.700000762939453,23.96500015258789,24.700000762939453,276.0
2021-03-31,59.15999984741211,61.16999816894531,58.849998474121094,60.45000076293945,414162.0,1713.800048828125,1713.800048828125,1676.5,1683.699951171875,762.0,2.6080000400543213,2.6559998989105225,2.575000047683716,2.621000051498413,92080,24.517000198364258,24.517000198364258,24.31999969482422,24.31999969482422,49.0
2021-04-01,61.45000076293945,61.75,58.86000061035156,59.4900016784668,605567.0,1726.5,1728.800048828125,1706.4000244140625,1706.800048828125,720.0,2.6389999389648438,2.6630001068115234,2.578000068664551,2.6050000190734863,116692,24.934999465942383,24.934999465942383,24.350000381469727,24.350000381469727,15.0
2021-04-05,58.650001525878906,61.5,57.630001068115234,61.5,438864.0,1727.0,1729.699951171875,1721.9000244140625,1727.9000244140625,275.0,2.510999917984009,2.615999937057495,2.48799991607666,2.5929999351501465,146892,24.76300048828125,24.934999465942383,24.76300048828125,24.934999465942383,2.0
2021-04-06,59.33000183105469,60.900001525878906,58.619998931884766,58.79999923706055,457348.0,1741.5,1744.800048828125,1726.9000244140625,1726.9000244140625,890.0,2.4560000896453857,2.568000078201294,2.453000068664551,2.510999917984009,142675,25.211999893188477,25.21500015258789,25.049999237060547,25.049999237060547,3.0
2021-04-07,59.77000045776367,60.040000915527344,58.119998931884766,59.2599983215332,475537.0,1740.0999755859375,1742.699951171875,1733.699951171875,1742.699951171875,557.0,2.5199999809265137,2.5460000038146973,2.4579999446868896,2.4639999866485596,132266,25.232999801635742,25.25,25.065000534057617,25.065000534057617,2.0
2021-04-08,59.599998474121094,59.93000030517578,58.81999969482422,59.52000045776367,419913.0,1756.800048828125,1758.0,1734.5999755859375,1736.0,1298.0,2.5220000743865967,2.5350000858306885,2.4779999256134033,2.509999990463257,140798,25.569000244140625,25.569000244140625,25.569000244140625,25.569000244140625,121.0
2021-04-09,59.31999969482422,59.95000076293945,59.099998474121094,59.7599983215332,351436.0,1743.300048828125,1750.800048828125,1733.300048828125,1750.800048828125,484.0,2.5260000228881836,2.552000045776367,2.503000020980835,2.5199999809265137,121593,25.31100082397461,25.31100082397461,25.31100082397461,25.31100082397461,0.0
2021-04-12,59.70000076293945,60.77000045776367,58.72999954223633,59.349998474121094,410218.0,1731.199951171875,1740.800048828125,1726.699951171875,1740.800048828125,40.0,2.561000108718872,2.6050000190734863,2.5299999713897705,2.5299999713897705,144317,24.85300064086914,25.165000915527344,24.80500030517578,25.145000457763672,55.0
2021-04-13,60.18000030517578,60.59000015258789,59.63999938964844,59.63999938964844,349733.0,1746.199951171875,1746.9000244140625,1722.0999755859375,1733.800048828125,367.0,2.61899995803833,2.638000011444092,2.5290000438690186,2.553999900817871,166000,25.41699981689453,25.41699981689453,25.41699981689453,25.41699981689453,4.0
2021-04-14,63.150001525878906,63.439998626708984,60.380001068115234,60.439998626708984,419813.0,1734.9000244140625,1745.9000244140625,1732.699951171875,1741.300048828125,1037.0,2.618000030517578,2.6659998893737793,2.6089999675750732,2.619999885559082,129020,25.514999389648438,25.514999389648438,25.514999389648438,25.514999389648438,0.0
2021-04-15,63.459999084472656,63.56999969482422,62.529998779296875,62.83000183105469,243370.0,1765.4000244140625,1767.9000244140625,1740.0999755859375,1740.0999755859375,368.0,2.6579999923706055,2.684999942779541,2.5829999446868896,2.617000102996826,135586,25.95599937438965,25.95599937438965,25.95599937438965,25.95599937438965,95.0
2021-04-16,63.130001068115234,63.880001068115234,62.83000183105469,63.31999969482422,87795.0,1779.0,1779.5,1770.0999755859375,1770.4000244140625,625.0,2.680000066757202,2.700000047683716,2.6579999923706055,2.6630001068115234,94879,26.099000930786133,26.099000930786133,26.099000930786133,26.099000930786133,0.0
2021-04-19,63.380001068115234,63.630001068115234,62.630001068115234,62.97999954223633,74384.0,1769.4000244140625,1788.5,1769.4000244140625,1782.0999755859375,144.0,2.749000072479248,2.753000020980835,2.694000005722046,2.7070000171661377,105072,25.83099937438965,26.204999923706055,25.83099937438965,26.204999923706055,22.0
2021-04-20,62.439998626708984,64.25,61.5,63.470001220703125,476046.0,1777.300048828125,1777.300048828125,1765.5,1769.300048828125,1464.0,2.7269999980926514,2.759000062942505,2.7190001010894775,2.740999937057495,96682,25.834999084472656,25.854999542236328,25.834999084472656,25.854999542236328,5.0
2021-04-21,61.349998474121094,62.560001373291016,60.86000061035156,62.38999938964844,431486.0,1792.300048828125,1794.0999755859375,1777.699951171875,1783.0,250.0,2.691999912261963,2.7249999046325684,2.6659998893737793,2.7239999771118164,99733,26.565000534057617,26.565000534057617,26.524999618530273,26.524999618530273,2.0
2021-04-22,61.43000030517578,61.869998931884766,60.61000061035156,61.11000061035156,344700.0,1781.199951171875,1794.199951171875,1779.5,1794.199951171875,159.0,2.749000072479248,2.7790000438690186,2.6570000648498535,2.696000099182129,126330,26.173999786376953,26.34000015258789,26.173999786376953,26.34000015258789,39.0
2021-04-23,62.13999938964844,62.43000030517578,61.25,61.650001525878906,345407.0,1777.0,1794.5,1772.0,1786.0999755859375,332.0,2.7300000190734863,2.7639999389648438,2.7200000286102295,2.746999979019165,50602,26.07699966430664,26.239999771118164,26.024999618530273,26.239999771118164,36.0
2021-04-26,61.90999984741211,62.310001373291016,60.65999984741211,62.060001373291016,366865.0,1779.199951171875,1779.699951171875,1770.800048828125,1778.0,549.0,2.7899999618530273,2.799999952316284,2.700000047683716,2.7100000381469727,34308,26.211000442504883,26.25,26.059999465942383,26.059999465942383,47.0
2021-04-27,62.939998626708984,63.29999923706055,61.90999984741211,61.970001220703125,361536.0,1778.0,1782.0,1777.699951171875,1780.0,117.0,2.872999906539917,2.875999927520752,2.7829999923706055,2.7860000133514404,41283,26.41200065612793,26.41200065612793,26.41200065612793,26.41200065612793,0.0
2021-04-28,63.86000061035156,64.52999877929688,62.66999816894531,63.040000915527344,387683.0,1773.199951171875,1774.0,1764.5999755859375,1768.199951171875,756.0,2.924999952316284,2.936000108718872,2.868000030517578,2.872999906539917,131127,26.08099937438965,26.08099937438965,26.08099937438965,26.08099937438965,62061.0
2021-04-29,65.01000213623047,65.47000122070312,63.650001525878906,63.70000076293945,384489.0,1768.0999755859375,1789.0,1758.5999755859375,1781.0,196.0,2.9110000133514404,2.9709999561309814,2.882999897003174,2.9509999752044678,123113,26.05299949645996,26.545000076293945,25.735000610351562,26.280000686645508,8571.0
2021-04-30,63.58000183105469,64.94999694824219,63.08000183105469,64.87999725341797,400515.0,1767.300048828125,1771.800048828125,1763.9000244140625,1771.800048828125,18.0,2.930999994277954,2.9619998931884766,2.8910000324249268,2.9059998989105225,101566,25.85300064086914,26.21500015258789,25.84000015258789,26.155000686645508,490.0
2021-05-03,64.48999786376953,64.68000030517578,62.90999984741211,63.63999938964844,285969.0,1791.4000244140625,1793.0,1788.5,1788.5,18.0,2.9660000801086426,2.9749999046325684,2.9000000953674316,2.937999963760376,101038,26.94300079345703,27.075000762939453,25.875,25.875,283.0
2021-05-04,65.69000244140625,66.19000244140625,64.29000091552734,64.52999877929688,370208.0,1775.800048828125,1788.5,1774.800048828125,1788.199951171875,182.0,2.9670000076293945,3.000999927520752,2.931999921798706,2.9609999656677246,102051,26.538999557495117,27.040000915527344,26.25,27.030000686645508,266.0
2021-05-05,65.62999725341797,66.76000213623047,64.91999816894531,66.44999694824219,460066.0,1784.0999755859375,1784.0999755859375,1779.199951171875,1781.5,57.0,2.937999963760376,2.990999937057495,2.9130001068115234,2.9749999046325684,90213,26.50200080871582,26.56999969482422,26.270000457763672,26.55500030517578,66.0
2021-05-06,64.70999908447266,65.9800033569336,64.5,65.2699966430664,389214.0,1815.5,1815.5,1787.5999755859375,1788.9000244140625,13.0,2.927999973297119,2.9709999561309814,2.9079999923706055,2.947999954223633,83813,27.461999893188477,27.55500030517578,26.55500030517578,26.559999465942383,268.0
2021-05-07,64.9000015258789,65.23999786376953,63.900001525878906,64.9000015258789,431417.0,1831.0999755859375,1842.9000244140625,1831.0999755859375,1842.9000244140625,2.0,2.9579999446868896,2.989000082015991,2.9049999713897705,2.930000066757202,102868,27.461999893188477,27.635000228881836,27.334999084472656,27.635000228881836,304.0
2021-05-10,64.91999816894531,65.75,63.95000076293945,65.56999969482422,448337.0,1837.5,1845.5999755859375,1835.4000244140625,1835.5999755859375,13.0,2.931999921798706,2.9709999561309814,2.8980000019073486,2.9700000286102295,92283,27.479000091552734,27.915000915527344,27.3700008392334,27.709999084472656,247.0
2021-05-11,65.27999877929688,65.5,63.68000030517578,64.9000015258789,514949.0,1835.9000244140625,1838.0999755859375,1831.5999755859375,1837.199951171875,420.0,2.9549999237060547,2.9700000286102295,2.88100004196167,2.927000045776367,107218,27.656999588012695,27.68000030517578,27.280000686645508,27.28499984741211,306.0
